price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,when_sold,district
329900,2,2.5,1021,3,0,0,3,8,980,0,2008,0,980,1023,1633,1
436000,3,2.5,1193,2,0,0,3,8,1020,130,2006,0,1450,1640,1564,1
320000,3,2.5,1855,2,0,0,3,8,1570,250,2008,0,1470,6900,1723,1
375000,3,2.5,3825,2,0,0,3,8,1580,0,2011,0,1380,1500,1651,1
392137,3,2,3696,2,0,0,3,7,1460,0,2010,0,1720,3631,1472,2
520000,4,2.5,4950,2,0,0,3,8,2900,0,2004,0,2590,4950,1682,2
535000,5,2.75,6389,2,0,0,3,9,2620,0,2007,0,2620,4504,1631,2
407000,2,2.5,999,2,0,0,3,8,940,400,2008,0,1470,1436,1472,1
424950,4,3.25,5398,2,0,0,3,8,3266,0,2014,0,3087,5152,1591,3
290000,2,1.5,1060,3,0,0,3,7,1076,0,2006,0,1076,1060,1697,1
399000,3,3.25,1478,2,0,0,3,8,1360,320,2009,0,1530,2753,1618,1
439990,3,2.5,1348,2,0,0,3,8,1300,630,2005,0,1630,6000,1736,1
635000,4,2.5,3091,2,0,0,3,9,1940,940,2014,0,1560,4080,1502,1
635000,4,2.25,5000,2,0,0,3,8,2240,0,2013,0,1760,7500,1722,2
351000,3,2.5,4455,2,0,0,3,8,2594,0,2012,0,2981,4950,1436,3
437500,2,1.5,1232,3,0,0,3,8,1210,0,2007,0,1330,1174,1686,1
919204,4,3.5,5000,2,0,0,3,9,2860,900,2014,0,1340,5000,1770,1
923990,4,2.5,6055,2,0,0,3,9,3600,0,2014,0,3590,6050,1669,2
639888,4,2.5,2772,2,0,0,3,8,2050,0,2012,0,2050,2934,1745,2
675000,3,3.25,2064,2,0,0,3,8,1220,290,2008,0,1670,2594,1541,1
899900,4,2.5,3909,2,0,0,3,8,2580,0,2013,0,1820,5772,1759,2
252000,3,2.5,4020,2,0,0,3,7,1670,0,2009,0,1670,4020,1525,1
925000,4,2.5,10034,2,0,0,3,9,3190,0,2007,0,2110,9300,1479,2
552000,3,2.5,1920,3,0,0,3,8,1280,0,2009,0,1450,1900,1618,1
388500,4,2.5,6197,2,0,0,3,8,2718,0,2006,0,2667,5000,1458,4
548000,2,2,1878,3,0,0,3,8,1370,0,2004,0,1280,1878,1679,1
254950,3,2.5,4769,2,0,0,3,7,1794,0,2005,0,3557,4807,1655,3
1237500,4,4.5,41327,2,0,0,3,10,3290,1830,2008,0,3360,82764,1578,2
629000,3,2.5,1912,2,0,0,3,9,1970,190,2014,0,1810,2653,1647,1
734000,4,2.5,7204,2,0,0,3,8,2180,0,2014,0,1500,7650,1493,1
309000,3,2.25,1294,2,0,0,3,7,1220,270,2010,0,1490,1283,1751,1
554950,3,2.5,10254,2,0,0,3,9,2950,0,2006,0,2800,9323,1736,4
785000,3,2.75,207781,2,0,0,3,9,2990,0,2000,0,2590,218671,1429,2
550000,4,2.5,5150,2,0,0,3,9,2700,0,2007,0,3160,7620,1764,4
1010000,4,3.5,5000,3,0,0,3,10,3130,0,2014,0,1950,5152,1697,1
1575000,3,2,14250,2,0,0,3,8,3220,400,2007,0,2370,14250,1619,1
309000,5,2.75,4045,2,0,0,3,8,2481,0,2014,0,2363,4175,1766,3
328423,3,2.5,3600,2,0,0,3,8,1730,0,2014,0,2030,3600,1744,1
345000,3,1.5,1192,2,0,0,3,8,1140,280,2008,0,1340,1213,1746,1
660000,5,3.5,5175,2,0,0,3,9,3160,0,2014,0,2100,9351,1595,2
385000,3,3.25,1327,2,0,0,3,8,1040,280,2008,0,1440,1263,1798,1
459000,2,2.25,1107,2,0,0,3,8,710,300,2006,0,1140,1531,1478,1
248000,3,2.5,4046,2,0,0,3,7,1870,0,2007,0,2130,4800,1541,4
1481000,4,3.5,15411,2,0,3,3,11,3550,1670,2006,0,3110,14124,1688,2
379000,4,2.5,5824,2,0,0,3,8,2260,0,2011,0,2240,5561,1707,4
2945000,5,4.5,5722,3,0,4,3,10,4340,0,2010,0,1770,5250,1492,1
395000,2,2.25,1841,2,0,0,3,8,1540,80,2004,0,1530,1831,1651,2
535000,3,2.5,2289,2,0,0,3,8,1880,400,2006,0,2280,2425,1793,2
970000,5,3.5,9804,2,0,0,3,9,2550,850,2008,0,2380,7440,1625,1
205000,2,1.5,1020,2,0,0,3,7,830,0,2006,0,830,1379,1523,1
310000,4,2.5,7384,2,0,0,3,8,2310,0,2010,0,2310,7800,1632,4
334500,2,1.5,1858,2,0,0,3,7,830,0,2005,0,1480,3030,1737,1
995000,5,3.25,7197,2,0,0,3,10,4130,0,2012,0,3730,7202,1680,2
370228,4,3,4000,2,0,0,3,8,2050,0,2014,0,2050,4000,1464,3
383000,4,2.5,4953,2,0,0,3,9,2050,0,2014,0,2340,6175,1492,4
384500,3,2.5,2610,2,0,0,3,8,1600,0,2005,0,1445,1288,1704,2
865000,5,2.5,8160,2,0,0,3,9,3190,0,2014,0,1650,8160,1721,1
1051000,4,3.75,5474,2.5,0,0,3,10,3860,0,2007,0,3040,5474,1778,2
502000,4,2.5,5616,2,0,0,3,8,2040,0,2012,0,2380,4737,1787,2
1750000,4,3.5,8400,2,0,0,3,10,3845,0,2013,0,1710,8400,1653,2
569995,4,2.5,6875,2,0,0,3,8,2650,0,2014,0,2650,5831,1665,4
749950,4,2.5,64441,2,0,0,3,8,3430,0,2013,0,3580,64441,1781,2
550000,3,2.5,5400,2,0,0,3,8,2430,0,2007,0,2640,11990,1556,2
525000,3,3.5,5086,2,0,0,3,8,2360,516,2007,0,2390,4419,1787,2
516000,4,3.5,8698,2,0,0,3,7,2550,0,2007,0,2430,5519,1758,7
1350000,4,3.75,61419,2,0,0,3,9,4100,0,2014,0,2010,32362,1703,2
440000,4,2.5,4526,2,0,0,3,7,2730,0,2009,0,2190,4572,1437,4
660000,3,2.5,1729,2,0,0,3,8,1080,700,2008,0,1780,1741,1451,1
261950,3,2.5,5000,2,0,0,3,7,1880,0,2010,0,2260,5000,1577,4
551000,5,3.75,4943,2,0,0,3,10,3090,0,2010,0,3191,5561,1681,4
665000,3,3.5,14155,2,0,0,3,8,1900,560,2014,0,2440,14080,1499,1
610000,4,3.5,5260,2,0,0,3,9,2910,0,2012,0,2910,5260,1765,7
645000,4,3.5,5260,2,0,0,3,9,2910,0,2012,0,2910,5260,1505,7
536751,3,1.75,6360,1,0,0,3,9,1930,0,2013,0,2770,6373,1751,7
260000,3,2.25,3403,2,0,0,3,8,1413,0,2009,0,1763,3719,1439,4
1312000,3,3.25,6300,2,0,0,3,10,3630,400,2006,0,1660,6300,1534,1
429900,4,3.25,5929,2.5,0,0,3,8,2880,0,2014,0,2880,5846,1504,3
535000,4,2.75,15100,1,0,0,3,8,2360,0,2014,0,1440,13346,1688,1
462550,2,1.75,1276,3,0,0,3,8,1070,0,2006,0,1290,2057,1451,1
602000,3,3.25,1367,3,0,0,3,8,1460,0,2008,0,1310,1191,1486,1
730000,4,2.75,9606,2,0,0,3,9,3800,0,2008,0,3400,9677,1578,2
300500,2,1.5,801,3,0,0,3,8,1190,0,2010,0,1190,810,1442,1
675000,5,2.5,6455,2,0,0,3,9,3200,0,2009,0,3290,7924,1784,7
415000,3,2.25,2377,2,0,0,3,8,1680,290,2008,0,1690,1936,1780,1
614000,3,2.5,5831,2,0,0,3,9,2830,0,2010,0,2830,6064,1599,2
385000,4,2.5,5701,2,0,0,3,7,2630,0,2010,0,2770,5939,1582,4
594000,4,2.75,4613,2,0,0,3,9,2720,0,2005,0,2830,4836,1744,2
860000,4,2.75,8097,2,0,0,3,9,3160,0,2014,0,2200,8097,1780,2
1104500,4,4,8899,2,0,0,3,10,2940,830,2006,0,3300,8308,1668,2
775000,4,2.75,6226,2,0,0,3,9,3500,0,2004,0,3480,7222,1623,2
430760,5,2.75,4685,2,0,0,3,8,2710,0,2014,0,2710,4449,1702,4
755000,2,2.5,6361,1,0,2,3,8,2170,0,2009,0,2310,7419,1438,2
640000,2,2.25,958,3,0,0,3,9,1540,0,2007,0,1410,958,1781,1
613500,3,3.25,1531,3,0,0,3,9,1876,0,2009,0,1876,1533,1434,1
780000,4,3.5,213073,1,0,2,3,10,3720,0,2007,0,2190,59241,1630,4
550000,4,2.5,9612,2,0,3,3,9,3148,0,2014,0,3000,11475,1492,3
789500,4,3.25,4852,2,0,0,3,9,3240,0,2010,0,3320,5318,1639,2
592000,5,3.5,5000,2,0,0,3,8,2580,760,2012,0,3420,5000,1729,7
454950,4,2.5,5701,2,0,0,3,8,2413,0,2014,0,2380,5725,1455,4
475000,4,2.5,4500,2,0,0,3,7,2500,0,2010,0,2230,4500,1452,4
659000,2,1.75,904,2,0,0,3,10,780,400,2014,0,1380,3610,1557,1
570000,4,2.5,5801,2,0,0,3,9,2890,0,2005,0,2890,6286,1592,2
347500,5,3,6551,1,0,0,3,7,1330,900,2014,0,2230,9476,1498,1
205000,4,2.5,4500,2,0,0,3,8,1767,0,2006,0,1949,4636,1463,3
380000,3,3.25,1468,2,0,0,3,8,1100,350,2009,0,1450,1478,1674,1
718000,5,2.75,7663,2,0,0,3,9,2930,0,2013,0,2750,10335,1644,2
515805,5,2.75,4136,2,0,0,3,8,2710,0,2014,0,2590,4136,1715,4
1029280,4,3.25,18645,2,0,1,3,10,3000,600,2013,0,3970,10957,1725,2
437718,3,2.5,3265,2,0,0,3,8,1800,0,2014,0,1800,3663,1603,7
450000,4,2.5,5515,2,0,0,3,8,2290,0,2006,0,1380,5515,1694,1
515000,3,2.5,1178,2,0,0,3,8,1060,450,2007,0,1510,1210,1619,1
204000,2,2.5,13444,2,0,0,3,7,1090,0,2007,0,1380,6000,1494,1
360000,3,2,1323,3,0,0,3,8,1270,0,2006,0,1330,1323,1777,1
550000,3,2.25,1005,3,0,0,3,8,1540,0,2008,0,1510,1501,1583,1
650880,3,2.5,6050,2,0,0,3,9,2930,0,2008,0,2760,5765,1771,7
1789950,5,3.75,8504,2,0,4,3,10,3530,830,2014,0,2680,9000,1499,2
895900,4,3.5,4983,2,0,3,3,9,2790,850,2014,0,3270,14700,1499,2
585000,4,2.5,4747,2,0,0,3,8,2430,0,2008,0,1930,7200,1763,2
380000,3,2.25,1464,2,0,0,3,8,1240,280,2010,0,1710,1464,1427,1
565997,5,2.75,5820,2,0,0,3,8,2730,0,2014,0,2730,5700,1598,4
459000,3,3,2076,2,0,0,3,8,1930,510,2006,0,2440,2310,1431,1
550000,3,3.75,1303,2,0,0,3,8,1340,240,2010,0,1560,1294,1444,1
5e+05,3,2.25,983,3,0,0,3,8,1420,0,2006,0,1530,1280,1714,1
461500,5,3.25,3275,2,0,0,3,8,2230,590,2006,0,2610,3275,1469,1
2150000,4,5.5,10320,2,0,0,3,11,5060,0,2008,0,3010,10080,1778,2
790000,4,2.5,5000,2,0,0,3,8,2650,0,2007,0,1110,6250,1444,1
735000,3,2.25,1212,2,0,0,3,9,1040,450,2011,0,1490,1337,1742,1
588000,4,2.5,7710,2,0,0,3,9,3060,0,2009,0,3040,7840,1466,4
724500,3,3.25,4185,2,0,0,3,8,2770,470,2011,0,2660,4692,1422,2
749000,3,2.75,5348,2,0,0,3,9,2820,0,2008,0,3140,5640,1730,2
720000,5,3.5,7642,2,0,0,3,8,4140,0,2003,0,3330,6953,1659,2
250000,2,1.5,846,2,0,0,3,8,806,176,2006,0,1010,3844,1758,1
790000,3,2.75,3600,2,0,0,3,9,2460,0,2007,0,2570,3600,1469,2
392440,4,2.5,4800,2,0,0,3,9,2547,0,2014,0,2598,4800,1534,3
280000,4,2.25,7460,2,0,0,3,8,1834,0,2012,0,1979,9008,1714,4
1333000,4,4.5,5126,3,0,0,3,10,2450,680,2014,0,2540,7784,1603,1
649000,4,2.5,4847,2,0,0,3,9,2730,0,2008,0,1250,4840,1569,1
457000,2,2.5,1329,2,0,0,3,8,1050,330,2008,0,1360,3750,1616,1
2225000,4,4.25,10800,2,0,1,3,11,3910,790,2002,0,2370,7680,1473,2
453000,3,3,4284,2,0,0,3,9,1920,410,2004,0,2330,3709,1685,1
329780,3,2.5,3600,2,0,0,3,8,1730,0,2014,0,2030,3600,1655,1
1050000,2,2.5,2390,3,0,2,3,10,2000,350,2007,0,1950,2390,1604,1
771005,5,4.5,6713,2,0,0,3,9,4000,0,2015,0,3690,6600,1430,7
1300000,3,2.5,7752,1,0,0,3,9,2180,1170,2009,0,2570,7988,1714,2
607500,3,3.25,1612,3,0,0,3,8,1530,0,2006,0,1530,1611,1750,1
278000,2,2.25,1968,2,0,0,4,7,1610,0,1979,0,1950,1968,1539,4
475000,4,2.75,6178,2,0,0,3,8,2620,0,2013,0,2790,6538,1737,7
270000,3,2,1920,2,0,0,3,8,850,450,2006,0,1300,1344,1694,1
1302000,4,3.5,5334,2,0,2,3,9,3140,450,2006,0,2100,6250,1442,1
778983,4,2.5,5647,2,0,0,3,8,2490,0,2014,0,2970,5450,1697,2
221000,3,2.5,1780,2,0,0,3,7,880,440,2005,0,3040,6000,1625,1
338800,4,2.25,2752,2,0,0,3,8,1800,0,2014,0,1800,2752,1687,1
834995,5,1.5,5225,2,0,0,3,9,3360,0,2014,0,3230,5368,1704,2
550000,4,2.5,9328,2,0,0,3,8,3220,0,2006,0,3020,9300,1434,5
575000,3,3.5,1559,2,0,0,3,8,2024,490,2007,0,2090,10454,1616,2
649000,4,2.75,9711,2,0,0,3,9,3130,0,2014,0,1570,10500,1654,4
545000,4,2.5,4738,2,0,0,3,8,2720,0,2012,0,2590,5740,1770,7
625000,2,2.25,916,2,0,0,3,8,1165,225,2007,0,1415,1488,1596,1
1042000,4,4.5,270236,2,0,3,3,10,3820,1100,2006,0,4920,260924,1563,7
611000,3,2.5,1984,2.5,0,0,3,8,2134,0,2008,0,2170,1984,1784,2
3e+05,3,2.5,5701,2,0,0,3,8,1741,0,2012,0,2002,5700,1479,4
577000,3,2.5,5238,2,0,0,3,8,2560,0,2001,0,2560,5185,1557,2
349990,4,2.5,3561,2,0,0,3,8,2220,0,2014,0,2530,4449,1627,4
650000,3,2.5,4363,2,0,0,3,9,1910,0,2006,0,1890,3732,1725,2
378000,2,1.5,853,2,0,0,3,7,820,160,2009,0,1130,1270,1468,1
313200,3,2.5,4197,2,0,0,3,7,1950,0,2013,0,2300,4178,1519,4
1206690,5,4.25,12015,2,0,0,3,10,4150,0,2014,0,3230,27520,1665,2
252500,2,1.5,986,2,0,0,3,7,950,160,2009,0,1110,3515,1429,1
308000,3,2.5,1150,2,0,0,3,8,1080,170,2009,0,1250,1150,1491,1
803100,4,2.5,5404,2,0,0,3,9,3310,0,2004,0,2600,4730,1785,2
415000,4,2.5,5501,2,0,0,3,7,2020,0,2010,0,2020,5494,1751,4
785000,4,3.5,4850,2,0,0,3,9,3310,0,2010,0,3320,5955,1694,2
499950,4,2.5,4473,2,0,0,3,9,2798,0,2012,0,2358,4593,1772,4
216000,4,2.5,8000,2,0,0,3,7,1847,0,2008,0,1767,8000,1479,3
380000,4,2.5,4981,2,0,0,3,9,2420,0,2009,0,2420,5000,1498,4
345000,4,2.5,3600,2,0,0,3,7,2020,0,2012,0,2210,3800,1610,4
456500,4,2.5,6811,2,0,0,3,8,2400,0,2007,0,2710,5314,1612,4
382495,3,2.5,5390,1,0,0,3,8,1760,0,2014,0,2310,5117,1612,4
324950,4,2.5,4178,2,0,0,3,7,2110,0,2013,0,2300,4142,1490,4
436472,4,2.5,8392,2,0,0,3,9,2692,0,2014,0,2574,14446,1697,4
365250,3,2.25,4522,2,0,0,3,7,1490,0,2009,0,1580,4667,1770,2
919990,5,3.25,6352,2,0,0,3,10,3960,0,2014,0,2930,9875,1472,2
316475,4,2.5,4642,2,0,0,3,7,1740,0,2012,0,1950,4642,1436,4
425000,4,2.5,4517,1,0,0,3,8,1190,750,2010,0,1910,10410,1472,1
302860,2,1,3279,2,0,0,3,7,790,180,2007,0,1150,1351,1485,1
298000,3,2.5,4000,2,0,0,3,7,1852,0,2014,0,2166,4000,1717,4
3204000,4,4,18851,2,0,3,3,11,4810,0,2007,0,3970,19929,1682,2
950000,4,4,9695,2,0,3,3,10,4360,1275,2011,0,3726,9765,1585,3
333000,3,2.5,3041,2,0,0,3,7,1520,0,2009,0,1820,3229,1595,4
289950,3,2.5,4275,2,0,0,3,7,2099,0,2010,0,2099,4275,1491,4
419950,3,2.25,811,3,0,0,3,8,1250,0,2014,0,1250,1232,1429,1
306000,2,1.5,1183,3,0,0,3,8,1090,0,2008,0,1110,1384,1724,1
498445,4,2.5,5902,2,0,0,3,9,3216,0,2014,0,2815,4916,1587,4
775950,4,2.5,4400,2,0,0,3,8,2970,0,2014,0,3010,4892,1749,2
605000,3,2.5,6405,2,0,0,3,8,2610,0,2001,0,2580,6285,1736,7
520000,2,1.75,1368,2,0,0,3,7,1060,280,2006,0,2480,1707,1668,1
849990,4,2.75,4987,2,0,0,3,9,3300,0,2014,0,3520,5453,1619,2
767450,3,2,7599,1,0,0,3,10,1630,0,2006,0,2030,7599,1765,1
665000,3,2.25,929,2,0,0,3,9,1060,530,2014,0,1510,1193,1700,1
525000,2,2.75,1268,3.5,0,0,3,8,1310,0,2007,0,1350,1288,1659,1
870515,4,3.5,5697,2,0,0,3,9,2940,660,2014,0,3490,5911,1717,2
390000,4,2.5,4153,2,0,0,3,9,2154,0,2012,0,2154,4091,1718,4
5e+05,3,1.75,825,3,0,0,3,8,1530,0,2015,0,1580,1915,1454,1
399950,3,2.25,1041,2,0,0,3,8,1094,266,2006,0,1522,1382,1703,1
305000,3,2.5,2480,2,0,0,3,7,1320,0,2005,0,1320,3240,1515,1
255000,4,2.5,6724,2,0,0,3,7,1660,0,2009,0,1544,6054,1532,3
415000,4,2.5,6499,2,0,0,3,9,2891,0,2014,0,2550,8383,1647,3
716500,3,2.5,2155,2,0,0,3,10,2120,220,2012,0,2640,2680,1469,2
425000,3,2.5,2267,3,0,0,3,8,2320,0,2009,0,1240,1883,1744,1
540000,4,2.5,3855,2,0,0,3,8,2190,0,2010,0,2190,3600,1507,2
324747,3,2.5,4742,2,0,0,3,8,2060,0,2014,0,2370,4725,1704,4
385000,3,2.5,4145,2,0,0,3,7,1740,0,2010,0,1740,4045,1527,2
270000,3,2.25,3825,2,0,0,3,7,1400,0,2012,0,2110,3825,1696,4
1240000,5,4,14380,2,0,0,3,11,4410,0,2006,0,2720,11454,1757,2
672000,3,2.5,1647,2,0,0,3,8,1080,700,2008,0,2000,1741,1449,1
310000,3,2.5,10137,2,0,0,3,8,1760,0,2010,0,2000,6935,1526,4
3e+06,3,3.5,10756,2,1,4,3,11,3430,980,2014,0,3550,5634,1697,4
2350000,6,4.25,11547,2,0,2,3,11,4270,1280,2014,0,3480,11547,1499,2
427000,3,2.5,9391,2,0,2,3,9,2432,0,2005,0,2912,8932,1742,3
389950,3,2.5,3996,2,0,0,3,8,2283,0,2008,0,1760,3992,1442,4
309620,3,2.5,3730,2,0,0,3,8,1860,0,2012,0,2110,4509,1744,5
399895,4,2.5,4500,2,0,0,3,9,2701,0,2014,0,2570,4800,1738,3
442515,4,2.5,4875,2,0,0,3,9,2930,0,2014,0,2815,4900,1522,4
375000,3,2.25,1561,3,0,0,3,8,1540,0,2010,0,1540,1547,1584,1
309780,3,2.5,4500,2,0,0,3,8,2242,0,2014,0,2009,4500,1737,3
425000,3,2.5,4345,2,0,0,3,7,1950,0,2007,0,2260,4345,1484,7
405000,2,3,1073,2,0,0,3,7,880,280,2007,0,1250,4812,1434,1
356250,3,2.5,5115,2,0,0,3,9,2060,0,2014,0,2648,4500,1720,4
550000,3,2.25,875,3,0,0,3,8,1230,0,2013,0,1760,5664,1505,1
340000,2,1.5,1438,2,0,0,3,7,1160,0,2001,0,1220,1740,1795,1
362865,4,2.5,4301,2,0,0,3,8,2245,0,2014,0,2530,4478,1685,4
1360000,4,3.5,12626,2,0,1,3,11,3970,150,2014,0,4120,11913,1473,2
830000,4,2.5,9692,2,0,0,3,9,3400,0,2007,0,3070,7375,1795,2
1598000,5,3.75,7500,2,0,0,3,10,3210,1060,2014,0,2410,8350,1707,2
855000,4,3.5,5911,2,0,0,3,9,2370,520,2014,0,3490,6093,1492,2
1205000,5,3.5,8000,2,0,0,3,9,2900,320,2008,0,2100,9680,1689,2
1385000,4,3.5,15365,2,0,1,3,11,4010,0,2006,0,3550,13429,1697,2
400200,4,3.5,30250,2,0,0,3,7,2260,0,2013,0,1270,16350,1470,1
235000,2,1,1730,1.5,0,0,3,8,1010,130,2007,0,1360,1730,1777,1
349950,3,2,4714,1,0,0,3,8,1640,0,2009,0,1770,4802,1428,4
659950,4,2.75,9400,2,0,0,3,9,3510,0,2014,0,3550,9429,1730,4
785000,3,2.75,1842,2,0,0,3,9,3010,0,2011,0,2950,4200,1792,2
475000,2,2.25,925,2,0,0,3,8,980,80,2006,0,1020,4000,1449,1
263900,3,2.5,2700,2,0,0,3,8,1658,0,2014,0,1658,2700,1773,3
342000,3,2.5,3540,2,0,0,3,8,1960,0,2012,0,1840,3825,1434,4
367899,3,2.5,4725,2,0,0,3,8,2420,0,2014,0,2370,4200,1659,4
657044,3,3.5,23786,1.5,0,0,3,9,3420,0,2014,0,1590,23774,1520,4
359950,2,1.5,965,2,0,0,3,8,893,0,2007,0,1340,1436,1603,1
879950,4,2.75,7203,2,0,0,3,9,3020,0,2014,0,3010,7215,1716,2
550000,4,2.5,5954,2,0,0,3,8,2470,0,2013,0,2470,4800,1682,2
279000,4,2.5,4800,2,0,0,3,8,2009,0,2012,0,1798,4800,1577,3
255000,3,2.5,1116,2.5,0,0,3,7,1530,0,2005,0,1530,7780,1721,2
609500,3,1.75,1113,3,0,0,3,8,1590,0,2014,0,1520,1357,1500,1
420000,5,3,3149,2,0,0,3,8,1670,960,2013,0,2240,4825,1749,4
570000,4,2.5,7187,2,0,0,3,9,3230,0,2008,0,2950,6537,1639,4
439000,3,2.25,2343,2,0,0,3,8,1430,0,2012,0,1270,1916,1423,1
310000,3,2.5,5744,2,0,0,3,8,2242,0,2012,0,2009,5712,1608,3
635000,4,2.5,4000,2,0,0,3,8,2500,0,2014,0,1480,4300,1515,1
399950,3,2.5,922,2,0,0,3,8,1080,150,2009,0,1230,1237,1588,1
805000,4,2.5,3600,2.5,0,0,3,9,3020,0,2009,0,2570,3600,1703,2
1800000,4,3.5,4000,2,0,0,3,9,2460,1020,2015,0,2620,4000,1458,1
1205000,4,3,7650,1,0,0,3,9,1830,1500,2008,0,1200,3876,1462,1
745000,4,2.5,4840,2,0,0,3,10,3190,210,2006,0,3400,5710,1632,4
329445,2,1.5,1119,2,0,0,3,7,830,0,2005,0,1480,3622,1745,1
588000,5,3,4464,2,0,0,3,8,3110,0,2007,0,2450,4221,1632,2
494815,3,2.5,2091,2,0,0,3,8,1910,0,2014,0,1630,1546,1732,2
591975,3,2.75,5250,2,0,0,3,9,2680,550,2014,0,2710,5250,1633,7
6e+05,5,2.75,8179,2,0,0,3,9,3380,0,2011,0,2840,8179,1547,4
673000,3,2.75,3496,2,0,0,3,8,2830,0,2012,0,2160,3501,1731,2
889950,5,3.5,7055,2,0,0,3,9,3700,0,2014,0,3170,6527,1513,2
5e+05,4,3,4104,2,0,0,3,7,2520,0,2002,0,2510,5015,1471,7
5e+05,3,2.25,1396,2,0,0,3,8,1240,290,2007,0,1690,2500,1646,1
890000,4,4.25,5750,2,0,0,3,10,3410,1010,2006,0,4420,5750,1795,2
437000,3,3,1180,3,0,0,3,8,1460,0,2006,0,1460,1224,1436,1
419700,3,2.25,1486,2,0,0,3,8,1160,290,2006,0,1370,1437,1672,1
394000,3,2,3441,1,0,0,4,6,580,580,1930,0,1160,4000,1716,1
342000,3,2,4802,1,0,0,3,8,1640,0,2010,0,1940,4802,1702,4
420000,3,1.75,249126,1.5,0,0,3,7,1444,0,2008,0,1760,224770,1743,6
580000,3,2.5,1173,3,0,4,3,8,1470,150,2008,0,1620,1505,1777,1
343000,2,1.5,1228,2,0,0,3,7,900,200,2007,0,1340,1380,1469,1
390000,2,1.5,1402,2,0,0,3,8,1120,220,2008,0,1340,1213,1463,1
274000,3,1.5,4694,2,0,0,3,7,1450,0,2011,0,1870,4198,1697,4
7e+05,4,2.5,7200,2,0,0,3,9,3040,0,2008,0,2360,8245,1541,1
838000,4,2.5,7210,2,0,0,3,9,2560,0,2006,0,2160,10439,1449,1
3e+05,6,3,9926,2,0,0,3,7,2744,0,2006,0,2470,9926,1660,3
467000,3,2.25,990,3,0,0,3,8,1420,0,2008,0,1350,1415,1674,1
395000,2,1,7457,1,0,0,3,6,700,0,1943,0,1500,7130,1494,1
734000,5,4.25,42755,2,0,2,3,10,2970,1140,2000,0,2730,12750,1653,3
480000,5,2.75,4780,2,0,0,3,8,2670,0,2013,0,2560,5380,1549,4
539000,3,2.75,1400,2,0,0,3,9,1080,1050,2010,0,1520,3132,1507,1
459950,5,2.75,6371,2,0,0,3,9,3078,0,2014,0,1979,19030,1430,4
306500,2,1,892,2,0,0,3,7,840,0,2006,0,1030,1007,1617,1
408474,3,2.5,2731,2,0,0,3,8,1800,0,2014,0,1800,3265,1470,7
437000,3,2.75,5200,2,0,0,3,8,2580,0,2008,0,2700,5602,1786,4
160797,3,1.5,2356,2,0,0,3,7,1270,0,2012,0,1490,2175,1746,1
729000,4,3.5,5440,3,0,0,3,9,3065,0,2014,0,2210,8400,1548,4
499000,3,2.5,1587,2,0,0,3,8,1578,283,2007,0,2090,10454,1616,2
359950,4,2.75,5705,2,0,0,3,8,2260,0,2014,0,2260,5727,1631,4
929000,5,3.25,7100,2,0,0,3,10,4150,0,2013,0,3560,7214,1576,2
529950,2,2.5,1174,2,0,0,3,8,1140,360,2014,0,1550,1519,1641,1
461000,3,2.25,998,2.5,0,0,3,8,1540,80,2012,0,1620,1068,1462,2
271115,2,1.5,1325,2,0,0,3,7,830,0,2005,0,1310,1485,1633,1
653000,4,2.5,5137,2,0,0,3,7,3120,0,2003,0,2755,5137,1549,2
565000,3,2.5,1058,3,0,0,3,8,1380,490,2007,0,1440,1136,1623,1
529950,3,2.25,1250,3,0,0,3,8,1240,0,2014,0,1470,1250,1582,1
585000,4,2.5,5612,2,0,0,3,9,2820,0,2007,0,1620,14881,1470,2
609000,3,1.75,1526,3,0,0,3,8,1630,0,2014,0,1570,1274,1736,1
267000,3,2.25,2800,2,0,0,3,7,1584,0,2012,0,1584,2800,1751,4
557000,4,2.5,4500,2,0,0,3,8,2840,0,2012,0,2840,4939,1791,2
709950,4,3.25,6293,2,0,0,3,9,3130,780,2006,0,4410,6015,1599,7
625000,3,2.5,1301,3,0,0,3,9,1730,0,2011,0,1330,1240,1721,1
599000,3,2.75,2060,2,0,0,3,10,1700,140,2013,0,2590,2680,1563,2
920000,4,3.75,503989,2,0,0,3,10,4030,0,2008,0,2110,71874,1429,7
1285000,4,3.5,3800,3,0,0,3,9,3440,0,2014,0,1760,3800,1631,1
324500,4,2.5,3825,2,0,0,3,7,2110,0,2012,0,2110,3825,1466,4
471500,3,2.5,5866,2,0,0,3,7,2430,0,2009,0,2380,5866,1539,7
1015000,4,3.75,207141,2,0,0,3,10,4030,660,2007,0,2890,200527,1700,5
998000,4,3.5,43560,2,0,0,3,9,2850,650,2014,0,3640,40545,1605,2
262000,4,2.5,8685,2,0,0,3,7,2070,0,2006,0,2170,9715,1526,1
844000,4,3.5,6350,2,0,2,3,8,2610,740,2009,0,1820,6350,1464,1
745641,4,2.5,4850,2,0,0,3,8,2440,0,2013,0,2970,5450,1745,2
659950,5,3,7357,2,0,0,3,9,3010,0,2008,0,2370,8050,1574,1
339989,3,2.5,4200,2,0,0,3,8,2060,0,2014,0,2370,4200,1704,4
352500,2,2.5,2399,2,0,0,3,7,1180,390,2009,0,1590,2306,1431,1
